station,valid,metar
HRL,2023-06-04 23:52,KHRL 042352Z 11012KT 10SM -RA SCT060 BKN085 OVC110 28/22 A2978 RMK AO2 LTG DSNT N-E RAB06E16B40 SLP082 P0000 60000 T02830217 10339 20283 55003
HRL,2023-06-05 00:52,KHRL 050052Z 12016G34KT 1 1/4SM TSRA BR BKN014 BKN040 OVC090 19/19 A2982 RMK AO2 PK WND 03071/0031 WSHFT 0034 LTG DSNT ALQDS RAE09B21 TSB04 SLP098 P0115 T01940194
HRL,2023-06-05 01:52,KHRL 050152Z 18008KT 10SM SCT100 21/20 A2980 RMK LTG DSNT SE-W
HRL,2023-06-05 02:52,KHRL 050252Z 05006KT 10SM CLR 20/20 A2986 RMK AO2 PRESRR SLP112 60119 T02000200 53030
HRL,2023-06-05 03:52,KHRL 050352Z COR 00000KT 10SM CLR 21/21 A2986
HRL,2023-06-05 04:52,KHRL 050452Z AUTO 00000KT 10SM CLR 21/21 A2985 RMK AO2 SLP108 T02110211
HRL,2023-06-05 05:52,KHRL 050552Z AUTO 16004KT 10SM CLR 21/21 A2983 RMK AO2 SLP099 60119 T02060206 10283 20194 403390194 58013
HRL,2023-06-05 06:52,KHRL 050652Z AUTO 00000KT 10SM CLR 21/21 A2984 RMK AO2 SLP105 T02110211
HRL,2023-06-05 07:52,KHRL 050752Z AUTO 00000KT 10SM CLR 21/21 A2984 RMK AO2 SLP103 T02060206
HRL,2023-06-05 08:52,KHRL 050852Z AUTO 00000KT 10SM CLR 21/21 A2984 RMK AO2 SLP103 T02060206 51004
HRL,2023-06-05 09:52,KHRL 050952Z AUTO 03004KT 10SM CLR 20/20 A2985 RMK AO2 SLP107 T02000200
HRL,2023-06-05 10:52,KHRL 051052Z AUTO 36003KT 10SM SCT024 21/21 A2985 RMK AO2 SLP109 T02060206
HRL,2023-06-05 11:52,KHRL 051152Z 00000KT 10SM CLR 21/21 A2985 RMK AO2 SLP108 70119 T02110211 10211 20200 50005
HRL,2023-06-05 12:52,KHRL 051252Z 00000KT 9SM CLR 23/23 A2986 RMK AO2 SLP112 T02280228
HRL,2023-06-05 13:52,KHRL 051352Z 00000KT 10SM CLR 26/24 A2987 RMK AO2 SLP115 T02560244
HRL,2023-06-05 14:52,KHRL 051452Z VRB03KT 10SM CLR 28/24 A2987 RMK AO2 SLP116 T02780239 51007
HRL,2023-06-05 15:52,KHRL 051552Z 10004KT 10SM CLR 29/23 A2988 RMK AO2 SLP117 T02940233
HRL,2023-06-05 16:52,KHRL 051652Z 29003KT 10SM BKN033 30/23 A2988 RMK AO2 SLP119 T03000228
HRL,2023-06-05 17:52,KHRL 051752Z 03003KT 10SM FEW040 32/22 A2988 RMK AO2 SLP118 T03170222 10322 20206 50002
HRL,2023-06-05 18:52,KHRL 051852Z VRB03KT 10SM FEW044 33/22 A2985 RMK AO2 LTG DSNT NE SLP106 T03280217
HRL,2023-06-05 19:52,KHRL 051952Z 07014KT 10SM SCT029 BKN036 BKN045 30/24 A2986 RMK AO2 LTG DSNT N AND NE SLP110 T03000239
HRL,2023-06-05 20:52,KHRL 052052Z 14011G20KT 10SM CLR 28/20 A2986 RMK AO2 PK WND 05039/2018 WSHFT 1957 LTG DSNT ALQDS TSB04E32 SLP113 T02780200 55005
HRL,2023-06-05 21:52,KHRL 052152Z 15010KT 10SM FEW046 FEW090 26/21 A2986 RMK AO2 LTG DSNT SE AND SW TSB2057E12 SLP109 T02560206
HRL,2023-06-05 22:52,KHRL 052252Z VRB04KT 10SM FEW044 FEW070 26/23 A2986 RMK AO2 RAB01E25 SLP110 P0000 T02560233
