station,valid,metar
TPA,2023-06-04 02:53,KTPA 040253Z 09004KT 10SM FEW120 24/20 A2973 RMK AO2 SLP066 60000 T02390200 50007
TPA,2023-06-04 03:53,KTPA 040353Z 03005KT 10SM FEW250 23/19 A2971 RMK AO2 SLP060 T02330194
TPA,2023-06-04 04:53,KTPA 040453Z 04004KT 10SM FEW025 FEW100 SCT250 23/19 A2971 RMK AO2 SLP061 FRQ LTGIC DSNT NW CB DSNT NW T02280194
TPA,2023-06-04 05:53,KTPA 040553Z VRB03KT 10SM FEW100 FEW250 23/19 A2972 RMK AO2 SLP063 60000 T02280189 10267 20228 55003
TPA,2023-06-04 06:53,KTPA 040653Z 03003KT 10SM BKN110 22/19 A2972 RMK AO2 SLP065 T02220194
TPA,2023-06-04 07:53,KTPA 040753Z 01004KT 10SM BKN110 23/21 A2972 RMK AO2 SLP063 T02280206
TPA,2023-06-04 08:53,KTPA 040853Z 02004KT 10SM FEW110 22/21 A2971 RMK AO2 SLP059 T02220206 58005
TPA,2023-06-04 09:53,KTPA 040953Z 02005KT 10SM FEW110 22/21 A2971 RMK AO2 SLP061 T02220206
TPA,2023-06-04 10:53,KTPA 041053Z 36007KT 10SM BKN005 22/21 A2972 RMK AO2 SLP063 T02220211
TPA,2023-06-04 11:53,KTPA 041153Z 02007KT 10SM OVC004 23/22 A2973 RMK AO2 SLP068 T02280217 10228 20217 53009
TPA,2023-06-04 12:53,KTPA 041253Z 03006KT 10SM FEW007 25/22 A2975 RMK AO2 SLP073 T02500217
TPA,2023-06-04 13:53,KTPA 041353Z 05007KT 10SM SCT019 27/22 A2975 RMK AO2 SLP072 T02670217
TPA,2023-06-04 14:53,KTPA 041453Z 05006KT 10SM SCT019 28/21 A2974 RMK AO2 SLP072 T02780211 50003
TPA,2023-06-04 15:53,KTPA 041553Z 05004KT 10SM BKN034 BKN200 29/21 A2976 RMK AO2 SLP075 T02890206
TPA,2023-06-04 16:53,KTPA 041653Z 05004KT 10SM SCT035 BKN190 29/20 A2975 RMK AO2 SLP075 T02940200
TPA,2023-06-04 17:53,KTPA 041753Z 06005KT 10SM FEW036 SCT043 SCT140 31/21 A2974 RMK AO2 SLP070 T03110211 10311 20228 58002
TPA,2023-06-04 18:53,KTPA 041853Z 03006KT 10SM SCT038 SCT110 SCT250 30/19 A2973 RMK AO2 SLP065 TCU DSNT W T03000194
TPA,2023-06-04 19:53,KTPA 041953Z 23004KT 10SM SCT047TCU BKN100 BKN250 29/21 A2972 RMK AO2 LTG DSNT S SLP063 CB DSNT N AND S TCU OHD AND E T02890211
